resultId,raceId,driverId,grid,statusId,error_catagory,circuitId,turns,race_laps,full_throttle_percentage,driver_error_rate,constructor_error_rate,circuit_error_rate,label
20547,346,30,10,1,Finished,9,18,52,0.7,0.008849558,0.073717949,0.066225166,1
20549,346,24,20,1,Finished,9,18,52,0.7,0.049382716,0.086614173,0.066225166,0
20550,346,67,16,1,Finished,9,18,52,0.7,0.018181818,0.181415929,0.066225166,0
20551,346,808,15,1,Finished,9,18,52,0.7,0.034482759,0.137096774,0.066225166,0
20552,346,4,3,1,Finished,9,18,52,0.7,0.011538462,0.072243346,0.066225166,0
20553,346,13,7,1,Finished,9,18,52,0.7,0.019685039,0.072243346,0.066225166,0
20554,346,15,21,11,Finished,9,18,52,0.7,0.013986014,0.289473684,0.066225166,0
20555,346,5,18,11,Finished,9,18,52,0.7,0.017857143,0.289473684,0.066225166,0
20556,346,10,19,12,Finished,9,18,52,0.7,0.021505376,0.25,0.066225166,0
20558,346,29,24,12,Finished,9,18,52,0.7,0.047619048,0.224137931,0.066225166,0
20560,346,37,9,4,Track,9,18,52,0.7,0.022727273,0.14025974,0.066225166,0
20561,346,9,6,30,Constructor,9,18,52,0.7,0.026315789,0.137096774,0.066225166,0
20563,347,4,2,1,Finished,10,17,67,0.535,0.011538462,0.072243346,0.034482759,1
20564,347,13,3,1,Finished,10,17,67,0.535,0.019685039,0.072243346,0.034482759,1
20565,347,20,1,1,Finished,10,17,67,0.535,0.010050251,0.130612245,0.034482759,1
20566,347,1,6,1,Finished,10,17,67,0.535,0.009615385,0.155893536,0.034482759,1
20567,347,18,5,1,Finished,10,17,67,0.535,0.020661157,0.155893536,0.034482759,1
20568,347,17,4,1,Finished,10,17,67,0.535,0.010869565,0.130612245,0.034482759,1
20569,347,9,7,11,Finished,10,17,67,0.535,0.026315789,0.137096774,0.034482759,1
20570,347,3,9,11,Finished,10,17,67,0.535,0.004854369,0.073717949,0.034482759,1
20571,347,30,11,11,Finished,10,17,67,0.535,0.008849558,0.073717949,0.034482759,1
20572,347,808,13,11,Finished,10,17,67,0.535,0.034482759,0.137096774,0.034482759,1
20573,347,155,12,11,Finished,10,17,67,0.535,0.013157895,0.14025974,0.034482759,0
20574,347,22,8,11,Finished,10,17,67,0.535,0.006896552,0.131428571,0.034482759,0
20576,347,37,14,11,Finished,10,17,67,0.535,0.022727273,0.14025974,0.034482759,0
20578,347,24,21,12,Finished,10,17,67,0.535,0.049382716,0.086614173,0.034482759,0
20579,347,16,19,12,Finished,10,17,67,0.535,0.0234375,0.086614173,0.034482759,0
20580,347,10,23,13,Finished,10,17,67,0.535,0.021505376,0.25,0.034482759,0
20582,347,5,18,4,Track,10,17,67,0.535,0.017857143,0.289473684,0.034482759,0
20584,347,29,22,5,Constructor,10,17,67,0.535,0.047619048,0.224137931,0.034482759,0
20585,347,15,17,6,Constructor,10,17,67,0.535,0.013986014,0.289473684,0.034482759,0
20586,347,67,16,4,Track,10,17,67,0.535,0.018181818,0.181415929,0.034482759,0
20587,348,17,2,1,Finished,11,14,70,0.5,0.010869565,0.130612245,0.043046358,1
20588,348,4,3,1,Finished,11,14,70,0.5,0.011538462,0.072243346,0.043046358,1
20589,348,20,1,1,Finished,11,14,70,0.5,0.010050251,0.130612245,0.043046358,1
20590,348,13,4,1,Finished,11,14,70,0.5,0.019685039,0.072243346,0.043046358,1
20591,348,808,7,1,Finished,11,14,70,0.5,0.034482759,0.137096774,0.043046358,1
20593,348,37,9,11,Finished,11,14,70,0.5,0.022727273,0.14025974,0.043046358,1
20594,348,18,11,11,Finished,11,14,70,0.5,0.020661157,0.155893536,0.043046358,1
20595,348,155,23,11,Finished,11,14,70,0.5,0.013157895,0.14025974,0.043046358,1
20596,348,22,12,11,Finished,11,14,70,0.5,0.006896552,0.131428571,0.043046358,1
20597,348,30,14,11,Finished,11,14,70,0.5,0.008849558,0.073717949,0.043046358,0
20598,348,67,15,11,Finished,11,14,70,0.5,0.018181818,0.181415929,0.043046358,0
20599,348,24,16,11,Finished,11,14,70,0.5,0.049382716,0.086614173,0.043046358,0
20600,348,5,19,13,Finished,11,14,70,0.5,0.017857143,0.289473684,0.043046358,0
20601,348,15,20,13,Finished,11,14,70,0.5,0.013986014,0.289473684,0.043046358,0
20602,348,10,18,13,Finished,11,14,70,0.5,0.021505376,0.25,0.043046358,0
20605,348,29,24,14,Finished,11,14,70,0.5,0.047619048,0.224137931,0.043046358,0
20606,348,1,5,6,Constructor,11,14,70,0.5,0.009615385,0.155893536,0.043046358,0
20607,348,9,8,31,Constructor,11,14,70,0.5,0.026315789,0.137096774,0.043046358,0
20608,348,3,6,36,Constructor,11,14,70,0.5,0.004854369,0.073717949,0.043046358,0
20609,348,16,13,4,Track,11,14,70,0.5,0.0234375,0.086614173,0.043046358,0
20611,349,1,2,1,Finished,13,19,44,0.7,0.009615385,0.155893536,0.103571429,1
20612,349,17,1,1,Finished,13,19,44,0.7,0.010869565,0.130612245,0.103571429,1
20613,349,9,3,1,Finished,13,19,44,0.7,0.026315789,0.137096774,0.103571429,1
20614,349,13,6,1,Finished,13,19,44,0.7,0.019685039,0.072243346,0.103571429,1
20615,349,16,8,1,Finished,13,19,44,0.7,0.0234375,0.086614173,0.103571429,1
20616,349,3,14,1,Finished,13,19,44,0.7,0.004854369,0.073717949,0.103571429,1
20617,349,30,21,1,Finished,13,19,44,0.7,0.008849558,0.073717949,0.103571429,1
20618,349,155,17,1,Finished,13,19,44,0.7,0.013157895,0.14025974,0.103571429,1
20619,349,808,23,1,Finished,13,19,44,0.7,0.034482759,0.137096774,0.103571429,1
20620,349,24,12,1,Finished,13,19,44,0.7,0.049382716,0.086614173,0.103571429,1
20621,349,37,24,1,Finished,13,19,44,0.7,0.022727273,0.14025974,0.103571429,0
20622,349,67,16,1,Finished,13,19,44,0.7,0.018181818,0.181415929,0.103571429,0
20625,349,20,4,11,Finished,13,19,44,0.7,0.010050251,0.130612245,0.103571429,0
20626,349,5,13,11,Finished,13,19,44,0.7,0.017857143,0.289473684,0.103571429,0
20628,349,10,20,11,Finished,13,19,44,0.7,0.021505376,0.25,0.103571429,0
20629,349,15,15,11,Finished,13,19,44,0.7,0.013986014,0.289473684,0.103571429,0
20630,349,29,19,12,Finished,13,19,44,0.7,0.047619048,0.224137931,0.103571429,0
20631,349,4,10,3,Track,13,19,44,0.7,0.011538462,0.072243346,0.103571429,0
20632,349,18,5,4,Track,13,19,44,0.7,0.020661157,0.155893536,0.103571429,0
20634,349,22,7,4,Track,13,19,44,0.7,0.006896552,0.131428571,0.103571429,0
20635,350,4,1,1,Finished,14,11,53,0.84,0.011538462,0.072243346,0.043046358,1
20636,350,18,2,1,Finished,14,11,53,0.84,0.020661157,0.155893536,0.043046358,1
20637,350,13,3,1,Finished,14,11,53,0.84,0.019685039,0.072243346,0.043046358,1
20638,350,20,6,1,Finished,14,11,53,0.84,0.010050251,0.130612245,0.043046358,1
20639,350,3,7,1,Finished,14,11,53,0.84,0.004854369,0.073717949,0.043046358,1
20640,350,17,4,1,Finished,14,11,53,0.84,0.010869565,0.130612245,0.043046358,1
20642,350,9,9,1,Finished,14,11,53,0.84,0.026315789,0.137096774,0.043046358,1
20643,350,30,12,1,Finished,14,11,53,0.84,0.008849558,0.073717949,0.043046358,1
20644,350,22,10,1,Finished,14,11,53,0.84,0.006896552,0.131428571,0.043046358,1
20645,350,67,14,1,Finished,14,11,53,0.84,0.018181818,0.181415929,0.043046358,0
20646,350,24,19,1,Finished,14,11,53,0.84,0.049382716,0.086614173,0.043046358,0
20647,350,808,20,1,Finished,14,11,53,0.84,0.034482759,0.137096774,0.043046358,0
20648,350,37,16,11,Finished,14,11,53,0.84,0.022727273,0.14025974,0.043046358,0
20650,350,16,11,11,Finished,14,11,53,0.84,0.0234375,0.086614173,0.043046358,0
20651,350,10,24,12,Finished,14,11,53,0.84,0.021505376,0.25,0.043046358,0
20652,350,5,18,12,Finished,14,11,53,0.84,0.017857143,0.289473684,0.043046358,0
20653,350,29,23,12,Finished,14,11,53,0.84,0.047619048,0.224137931,0.043046358,0
20655,350,15,17,5,Constructor,14,11,53,0.84,0.013986014,0.289473684,0.043046358,0
20657,350,1,5,4,Track,14,11,53,0.84,0.009615385,0.155893536,0.043046358,0
20658,350,155,13,6,Constructor,14,11,53,0.84,0.013157895,0.14025974,0.043046358,0
20659,351,4,1,1,Finished,15,23,61,0.49,0.011538462,0.072243346,0.114678899,1
20660,351,20,2,1,Finished,15,23,61,0.49,0.010050251,0.130612245,0.114678899,1
20661,351,17,5,1,Finished,15,23,61,0.49,0.010869565,0.130612245,0.114678899,1
20662,351,18,4,1,Finished,15,23,61,0.49,0.020661157,0.155893536,0.114678899,1
20663,351,3,7,1,Finished,15,23,61,0.49,0.004854369,0.073717949,0.114678899,1
20664,351,22,6,1,Finished,15,23,61,0.49,0.006896552,0.131428571,0.114678899,1
20665,351,9,8,1,Finished,15,23,61,0.49,0.026315789,0.137096774,0.114678899,1
20666,351,13,24,1,Finished,15,23,61,0.49,0.019685039,0.072243346,0.114678899,1
20667,351,16,15,1,Finished,15,23,61,0.49,0.0234375,0.086614173,0.114678899,1
20669,351,808,12,11,Finished,15,23,61,0.49,0.034482759,0.137096774,0.114678899,0
20671,351,30,9,11,Finished,15,23,61,0.49,0.008849558,0.073717949,0.114678899,0
20672,351,67,13,11,Finished,15,23,61,0.49,0.018181818,0.181415929,0.114678899,0
20674,351,5,19,5,Constructor,15,23,61,0.49,0.017857143,0.289473684,0.114678899,0
20675,351,10,18,9,Constructor,15,23,61,0.49,0.021505376,0.25,0.114678899,0
20676,351,2,14,4,Track,15,23,61,0.49,0.016949153,0.14025974,0.114678899,0
20677,351,1,3,4,Track,15,23,61,0.49,0.009615385,0.155893536,0.114678899,0
20678,351,32,22,9,Constructor,15,23,61,0.49,0.039215686,0.224137931,0.114678899,0
20679,351,155,10,3,Track,15,23,61,0.49,0.013157895,0.14025974,0.114678899,0
20681,351,15,21,9,Constructor,15,23,61,0.49,0.013986014,0.289473684,0.114678899,0
20682,351,24,16,4,Track,15,23,61,0.49,0.049382716,0.086614173,0.114678899,0
20683,352,20,1,1,Finished,22,18,53,0.66,0.010050251,0.130612245,0.073359073,1
20684,352,17,2,1,Finished,22,18,53,0.66,0.010869565,0.130612245,0.073359073,1
20685,352,4,4,1,Finished,22,18,53,0.66,0.011538462,0.072243346,0.073359073,1
20686,352,18,5,1,Finished,22,18,53,0.66,0.020661157,0.155893536,0.073359073,1
20687,352,1,8,1,Finished,22,18,53,0.66,0.009615385,0.155893536,0.073359073,1
20688,352,30,10,1,Finished,22,18,53,0.66,0.008849558,0.073717949,0.073359073,1
20689,352,155,14,1,Finished,22,18,53,0.66,0.013157895,0.14025974,0.073359073,1
20690,352,2,11,1,Finished,22,18,53,0.66,0.016949153,0.14025974,0.073359073,1
20691,352,22,7,1,Finished,22,18,53,0.66,0.006896552,0.131428571,0.073359073,1
20692,352,67,18,1,Finished,22,18,53,0.66,0.018181818,0.181415929,0.073359073,1
20694,352,5,20,11,Finished,22,18,53,0.66,0.017857143,0.289473684,0.073359073,0
20695,352,15,19,12,Finished,22,18,53,0.66,0.013986014,0.289473684,0.073359073,0
20696,352,10,22,12,Finished,22,18,53,0.66,0.021505376,0.25,0.073359073,0
20698,352,29,24,13,Finished,22,18,53,0.66,0.047619048,0.224137931,0.073359073,0
20699,352,3,6,22,Constructor,22,18,53,0.66,0.004854369,0.073717949,0.073359073,0
20700,352,16,15,44,Constructor,22,18,53,0.66,0.0234375,0.086614173,0.073359073,0
20701,352,9,3,36,Constructor,22,18,53,0.66,0.026315789,0.137096774,0.073359073,0
20703,352,13,12,3,Track,22,18,53,0.66,0.019685039,0.072243346,0.073359073,0
20704,352,808,13,3,Track,22,18,53,0.66,0.034482759,0.137096774,0.073359073,0
20705,352,24,17,3,Track,22,18,53,0.66,0.049382716,0.086614173,0.073359073,0
20707,353,4,3,1,Finished,35,18,55,0.62,0.011538462,0.072243346,0.138297872,1
20708,353,1,4,1,Finished,35,18,55,0.62,0.009615385,0.155893536,0.138297872,1
20709,353,13,6,1,Finished,35,18,55,0.62,0.019685039,0.072243346,0.138297872,1
20710,353,30,9,1,Finished,35,18,55,0.62,0.008849558,0.073717949,0.138297872,1
20711,353,9,8,1,Finished,35,18,55,0.62,0.026315789,0.137096774,0.138297872,1
20712,353,24,17,1,Finished,35,18,55,0.62,0.049382716,0.086614173,0.138297872,1
20713,353,22,10,1,Finished,35,18,55,0.62,0.006896552,0.131428571,0.138297872,1
20714,353,155,12,1,Finished,35,18,55,0.62,0.013157895,0.14025974,0.138297872,1
20715,353,2,13,1,Finished,35,18,55,0.62,0.016949153,0.14025974,0.138297872,1
20718,353,18,7,1,Finished,35,18,55,0.62,0.020661157,0.155893536,0.138297872,0
20719,353,5,21,11,Finished,35,18,55,0.62,0.017857143,0.289473684,0.138297872,0
20721,353,29,23,12,Finished,35,18,55,0.62,0.047619048,0.224137931,0.138297872,0
20722,353,16,14,4,Track,35,18,55,0.62,0.0234375,0.086614173,0.138297872,0
20723,353,20,1,5,Constructor,35,18,55,0.62,0.010050251,0.130612245,0.138297872,0
20724,353,808,20,3,Track,35,18,55,0.62,0.034482759,0.137096774,0.138297872,0
20725,353,10,19,4,Track,35,18,55,0.62,0.021505376,0.25,0.138297872,0
20726,353,67,16,4,Track,35,18,55,0.62,0.018181818,0.181415929,0.138297872,0
20728,353,15,18,9,Constructor,35,18,55,0.62,0.013986014,0.289473684,0.138297872,0
20729,353,17,2,3,Track,35,18,55,0.62,0.010869565,0.130612245,0.138297872,0
20730,353,3,5,4,Track,35,18,55,0.62,0.004854369,0.073717949,0.138297872,0
20731,354,20,2,1,Finished,18,15,71,0.5,0.010050251,0.130612245,0.097643098,1
20732,354,17,3,1,Finished,18,15,71,0.5,0.010869565,0.130612245,0.097643098,1
20733,354,4,5,1,Finished,18,15,71,0.5,0.011538462,0.072243346,0.097643098,1
20734,354,1,4,1,Finished,18,15,71,0.5,0.009615385,0.155893536,0.097643098,1
20735,354,18,11,1,Finished,18,15,71,0.5,0.020661157,0.155893536,0.097643098,1
20736,354,3,13,1,Finished,18,15,71,0.5,0.004854369,0.073717949,0.097643098,1
20737,354,30,8,1,Finished,18,15,71,0.5,0.008849558,0.073717949,0.097643098,1
20739,354,9,7,11,Finished,18,15,71,0.5,0.026315789,0.137096774,0.097643098,1
20740,354,155,12,11,Finished,18,15,71,0.5,0.013157895,0.14025974,0.097643098,1
20742,354,16,22,11,Finished,18,15,71,0.5,0.0234375,0.086614173,0.097643098,0
20743,354,67,19,11,Finished,18,15,71,0.5,0.018181818,0.181415929,0.097643098,0
20744,354,22,6,11,Finished,18,15,71,0.5,0.006896552,0.131428571,0.097643098,0
20745,354,13,9,11,Finished,18,15,71,0.5,0.019685039,0.072243346,0.097643098,0
20746,354,808,10,11,Finished,18,15,71,0.5,0.034482759,0.137096774,0.097643098,0
20747,354,2,15,11,Finished,18,15,71,0.5,0.016949153,0.14025974,0.097643098,0
20748,354,5,20,12,Finished,18,15,71,0.5,0.017857143,0.289473684,0.097643098,0
20749,354,15,18,12,Finished,18,15,71,0.5,0.013986014,0.289473684,0.097643098,0
20750,354,10,17,12,Finished,18,15,71,0.5,0.021505376,0.25,0.097643098,0
20752,354,32,23,16,Finished,18,15,71,0.5,0.039215686,0.224137931,0.097643098,0
20754,354,24,16,3,Track,18,15,71,0.5,0.049382716,0.086614173,0.097643098,0
20755,355,20,1,1,Finished,24,21,55,0.59,0.010050251,0.130612245,0.045918367,1
20756,355,1,2,1,Finished,24,21,55,0.59,0.009615385,0.155893536,0.045918367,1
20757,355,18,4,1,Finished,24,21,55,0.59,0.020661157,0.155893536,0.045918367,1
20758,355,3,9,1,Finished,24,21,55,0.59,0.004854369,0.073717949,0.045918367,1
20759,355,9,11,1,Finished,24,21,55,0.59,0.026315789,0.137096774,0.045918367,1
20760,355,808,10,1,Finished,24,21,55,0.59,0.034482759,0.137096774,0.045918367,1
20761,355,4,3,1,Finished,24,21,55,0.59,0.011538462,0.072243346,0.045918367,1
20762,355,17,5,1,Finished,24,21,55,0.59,0.010869565,0.130612245,0.045918367,1
20764,355,13,6,1,Finished,24,21,55,0.59,0.019685039,0.072243346,0.045918367,1
20765,355,2,14,1,Finished,24,21,55,0.59,0.016949153,0.14025974,0.045918367,0
20766,355,22,7,1,Finished,24,21,55,0.59,0.006896552,0.131428571,0.045918367,0
20767,355,16,13,1,Finished,24,21,55,0.59,0.0234375,0.086614173,0.045918367,0
20768,355,155,12,1,Finished,24,21,55,0.59,0.013157895,0.14025974,0.045918367,0
20769,355,67,18,1,Finished,24,21,55,0.59,0.018181818,0.181415929,0.045918367,0
20771,355,5,20,11,Finished,24,21,55,0.59,0.017857143,0.289473684,0.045918367,0
20774,355,32,24,12,Finished,24,21,55,0.59,0.039215686,0.224137931,0.045918367,0
20775,355,15,19,65,Constructor,24,21,55,0.59,0.013986014,0.289473684,0.045918367,0
20776,355,10,21,6,Constructor,24,21,55,0.59,0.021505376,0.25,0.045918367,0
20777,355,30,8,4,Track,24,21,55,0.59,0.008849558,0.073717949,0.045918367,0
20778,355,24,16,4,Track,24,21,55,0.59,0.049382716,0.086614173,0.045918367,0
20779,841,20,1,1,Finished,1,16,58,0.77,0.010050251,0.130612245,0.126245847,1
20780,841,1,2,1,Finished,1,16,58,0.77,0.009615385,0.155893536,0.126245847,1
20781,841,808,6,1,Finished,1,16,58,0.77,0.034482759,0.137096774,0.126245847,1
20782,841,4,5,1,Finished,1,16,58,0.77,0.011538462,0.072243346,0.126245847,1
20783,841,17,3,1,Finished,1,16,58,0.77,0.010869565,0.130612245,0.126245847,1
20784,841,18,4,1,Finished,1,16,58,0.77,0.020661157,0.155893536,0.126245847,1
20785,841,13,8,1,Finished,1,16,58,0.77,0.019685039,0.072243346,0.126245847,1
20786,841,67,10,11,Finished,1,16,58,0.77,0.018181818,0.181415929,0.126245847,1
20787,841,16,16,11,Finished,1,16,58,0.77,0.0234375,0.086614173,0.126245847,1
20788,841,814,14,11,Finished,1,16,58,0.77,0.016949153,0.086614173,0.126245847,1
20790,841,2,18,11,Finished,1,16,58,0.77,0.016949153,0.137096774,0.126245847,0
20791,841,15,20,12,Finished,1,16,58,0.77,0.013986014,0.289473684,0.126245847,0
20793,841,10,21,19,Finished,1,16,58,0.77,0.021505376,0.25,0.126245847,0
20794,841,22,17,7,Constructor,1,16,58,0.77,0.006896552,0.131428571,0.126245847,0
20795,841,3,7,4,Track,1,16,58,0.77,0.004854369,0.073717949,0.126245847,0
20796,841,5,19,47,Constructor,1,16,58,0.77,0.017857143,0.289473684,0.126245847,0
20797,841,30,11,4,Track,1,16,58,0.77,0.008849558,0.073717949,0.126245847,0
20798,841,813,15,7,Constructor,1,16,58,0.77,0.020833333,0.131428571,0.126245847,0
20799,841,155,9,2,Team,1,16,58,0.77,0.013157895,0.14025974,0.126245847,0
20800,841,815,13,2,Team,1,16,58,0.77,0.02238806,0.14025974,0.126245847,0
20801,842,20,1,1,Finished,2,15,56,0.45,0.010050251,0.130612245,0.036184211,1
20802,842,18,4,1,Finished,2,15,56,0.45,0.020661157,0.155893536,0.036184211,1
20803,842,2,6,1,Finished,2,15,56,0.45,0.016949153,0.137096774,0.036184211,1
20804,842,17,3,1,Finished,2,15,56,0.45,0.010869565,0.130612245,0.036184211,1
20805,842,13,7,1,Finished,2,15,56,0.45,0.019685039,0.072243346,0.036184211,1
20806,842,4,5,1,Finished,2,15,56,0.45,0.011538462,0.072243346,0.036184211,1
20807,842,155,10,1,Finished,2,15,56,0.45,0.013157895,0.14025974,0.036184211,1
20808,842,1,2,1,Finished,2,15,56,0.45,0.009615385,0.155893536,0.036184211,1
20809,842,30,11,1,Finished,2,15,56,0.45,0.008849558,0.073717949,0.036184211,1
20810,842,814,14,1,Finished,2,15,56,0.45,0.016949153,0.086614173,0.036184211,1
20811,842,16,17,11,Finished,2,15,56,0.45,0.0234375,0.086614173,0.036184211,0
20812,842,3,9,11,Finished,2,15,56,0.45,0.004854369,0.073717949,0.036184211,0
20813,842,67,12,11,Finished,2,15,56,0.45,0.018181818,0.181415929,0.036184211,0
20815,842,5,19,11,Finished,2,15,56,0.45,0.017857143,0.289473684,0.036184211,0
20816,842,10,21,12,Finished,2,15,56,0.45,0.021505376,0.25,0.036184211,0
20817,842,808,8,3,Track,2,15,56,0.45,0.034482759,0.137096774,0.036184211,0
20818,842,24,23,88,Finished,2,15,56,0.45,0.049382716,0.224137931,0.036184211,0
20820,842,15,20,8,Constructor,2,15,56,0.45,0.013986014,0.289473684,0.036184211,0
20821,842,815,16,3,Track,2,15,56,0.45,0.02238806,0.14025974,0.036184211,0
20822,842,22,15,6,Constructor,2,15,56,0.45,0.006896552,0.131428571,0.036184211,0
20823,842,39,24,128,Finished,2,15,56,0.45,0.0625,0.224137931,0.036184211,0
20824,842,813,18,129,Constructor,2,15,56,0.45,0.020833333,0.131428571,0.036184211,0
20825,843,1,3,1,Finished,17,16,56,0.54,0.009615385,0.155893536,0.046357616,1
20826,843,20,1,1,Finished,17,16,56,0.54,0.010050251,0.130612245,0.046357616,1
20827,843,17,18,1,Finished,17,16,56,0.54,0.010869565,0.130612245,0.046357616,1
20828,843,18,2,1,Finished,17,16,56,0.54,0.020661157,0.155893536,0.046357616,1
20829,843,3,4,1,Finished,17,16,56,0.54,0.004854369,0.073717949,0.046357616,1
20830,843,13,6,1,Finished,17,16,56,0.54,0.019685039,0.072243346,0.046357616,1
20831,843,4,5,1,Finished,17,16,56,0.54,0.011538462,0.072243346,0.046357616,1
20832,843,30,14,1,Finished,17,16,56,0.54,0.008849558,0.073717949,0.046357616,1
20833,843,808,10,1,Finished,17,16,56,0.54,0.034482759,0.137096774,0.046357616,1
20834,843,155,13,1,Finished,17,16,56,0.54,0.013157895,0.14025974,0.046357616,1
20835,843,814,8,1,Finished,17,16,56,0.54,0.016949153,0.086614173,0.046357616,0
20836,843,2,16,1,Finished,17,16,56,0.54,0.016949153,0.137096774,0.046357616,0
20837,843,22,15,1,Finished,17,16,56,0.54,0.006896552,0.131428571,0.046357616,0
20838,843,67,9,1,Finished,17,16,56,0.54,0.018181818,0.181415929,0.046357616,0
20839,843,16,11,11,Finished,17,16,56,0.54,0.0234375,0.086614173,0.046357616,0
20840,843,5,19,11,Finished,17,16,56,0.54,0.017857143,0.289473684,0.046357616,0
20841,843,815,12,11,Finished,17,16,56,0.54,0.02238806,0.14025974,0.046357616,0
20842,843,813,17,11,Finished,17,16,56,0.54,0.020833333,0.131428571,0.046357616,0
20843,843,15,20,11,Finished,17,16,56,0.54,0.013986014,0.289473684,0.046357616,0
20845,843,10,22,12,Finished,17,16,56,0.54,0.021505376,0.25,0.046357616,0
20846,843,24,23,12,Finished,17,16,56,0.54,0.049382716,0.224137931,0.046357616,0
20847,843,39,24,12,Finished,17,16,56,0.54,0.0625,0.224137931,0.046357616,0
20849,844,20,1,1,Finished,5,14,58,0.69,0.010050251,0.130612245,0.032894737,1
20850,844,17,2,1,Finished,5,14,58,0.69,0.010869565,0.130612245,0.032894737,1
20851,844,4,5,1,Finished,5,14,58,0.69,0.011538462,0.072243346,0.032894737,1
20852,844,1,4,1,Finished,5,14,58,0.69,0.009615385,0.155893536,0.032894737,1
20853,844,3,3,1,Finished,5,14,58,0.69,0.004854369,0.073717949,0.032894737,1
20854,844,18,6,1,Finished,5,14,58,0.69,0.020661157,0.155893536,0.032894737,1
20855,844,2,9,1,Finished,5,14,58,0.69,0.016949153,0.137096774,0.032894737,1
20856,844,808,7,1,Finished,5,14,58,0.69,0.034482759,0.137096774,0.032894737,1
20857,844,67,16,1,Finished,5,14,58,0.69,0.018181818,0.181415929,0.032894737,1
20858,844,155,24,1,Finished,5,14,58,0.69,0.013157895,0.14025974,0.032894737,1
20859,844,13,10,1,Finished,5,14,58,0.69,0.019685039,0.072243346,0.032894737,0
20860,844,30,8,1,Finished,5,14,58,0.69,0.008849558,0.073717949,0.032894737,0
20861,844,16,12,11,Finished,5,14,58,0.69,0.0234375,0.086614173,0.032894737,0
20862,844,815,15,11,Finished,5,14,58,0.69,0.02238806,0.14025974,0.032894737,0
20863,844,22,11,11,Finished,5,14,58,0.69,0.006896552,0.131428571,0.032894737,0
20865,844,813,14,11,Finished,5,14,58,0.69,0.020833333,0.131428571,0.032894737,0
20866,844,15,19,11,Finished,5,14,58,0.69,0.013986014,0.289473684,0.032894737,0
20867,844,5,18,12,Finished,5,14,58,0.69,0.017857143,0.289473684,0.032894737,0
20869,844,39,22,13,Finished,5,14,58,0.69,0.0625,0.224137931,0.032894737,0
20870,844,24,20,15,Finished,5,14,58,0.69,0.049382716,0.224137931,0.032894737,0
20871,844,814,13,31,Constructor,5,14,58,0.69,0.016949153,0.086614173,0.032894737,0
20872,844,10,21,6,Constructor,5,14,58,0.69,0.021505376,0.25,0.032894737,0
20873,845,20,2,1,Finished,4,16,66,0.72,0.010050251,0.130612245,0.069536424,1
20874,845,1,3,1,Finished,4,16,66,0.72,0.009615385,0.155893536,0.069536424,1
20875,845,18,5,1,Finished,4,16,66,0.72,0.020661157,0.155893536,0.069536424,1
20876,845,17,1,1,Finished,4,16,66,0.72,0.010869565,0.130612245,0.069536424,1
20877,845,4,4,11,Finished,4,16,66,0.72,0.011538462,0.072243346,0.069536424,1
20878,845,30,10,11,Finished,4,16,66,0.72,0.008849558,0.073717949,0.069536424,1
20879,845,3,7,11,Finished,4,16,66,0.72,0.004854369,0.073717949,0.069536424,1
20880,845,2,24,11,Finished,4,16,66,0.72,0.016949153,0.137096774,0.069536424,1
20881,845,815,12,11,Finished,4,16,66,0.72,0.02238806,0.14025974,0.069536424,1
20882,845,155,14,11,Finished,4,16,66,0.72,0.013157895,0.14025974,0.069536424,1
20883,845,808,6,11,Finished,4,16,66,0.72,0.034482759,0.137096774,0.069536424,0
20884,845,814,16,11,Finished,4,16,66,0.72,0.016949153,0.086614173,0.069536424,0
20885,845,16,17,11,Finished,4,16,66,0.72,0.0234375,0.086614173,0.069536424,0
20886,845,67,11,11,Finished,4,16,66,0.72,0.018181818,0.181415929,0.069536424,0
20887,845,813,9,11,Finished,4,16,66,0.72,0.020833333,0.131428571,0.069536424,0
20889,845,22,19,12,Finished,4,16,66,0.72,0.006896552,0.131428571,0.069536424,0
20890,845,15,18,12,Finished,4,16,66,0.72,0.013986014,0.289473684,0.069536424,0
20891,845,10,20,13,Finished,4,16,66,0.72,0.021505376,0.25,0.069536424,0
20893,845,39,22,15,Finished,4,16,66,0.72,0.0625,0.224137931,0.069536424,0
20894,845,13,8,6,Constructor,4,16,66,0.72,0.019685039,0.072243346,0.069536424,0
20895,845,5,15,3,Track,4,16,66,0.72,0.017857143,0.289473684,0.069536424,0
20896,845,24,21,6,Constructor,4,16,66,0.72,0.049382716,0.224137931,0.069536424,0
20897,846,20,1,1,Finished,6,19,78,0.34,0.010050251,0.130612245,0.160535117,1
20898,846,4,4,1,Finished,6,19,78,0.34,0.011538462,0.072243346,0.160535117,1
20899,846,18,2,1,Finished,6,19,78,0.34,0.020661157,0.155893536,0.160535117,1
20900,846,17,3,1,Finished,6,19,78,0.34,0.010869565,0.130612245,0.160535117,1
20901,846,155,12,1,Finished,6,19,78,0.34,0.013157895,0.14025974,0.160535117,1
20902,846,1,9,1,Finished,6,19,78,0.34,0.009615385,0.155893536,0.160535117,1
20903,846,16,14,11,Finished,6,19,78,0.34,0.0234375,0.086614173,0.160535117,1
20904,846,2,15,11,Finished,6,19,78,0.34,0.016949153,0.137096774,0.160535117,1
20905,846,22,11,11,Finished,6,19,78,0.34,0.006896552,0.131428571,0.160535117,1
20906,846,67,16,11,Finished,6,19,78,0.34,0.018181818,0.181415929,0.160535117,1
