constructorId,grid,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,driverId,constructor_error_rate,circuit_error_rate,label
7,11,15,4.309,71,305.909,310,2,0.5,1394,155,0.146226415,0.097643098,1
6,19,15,4.309,71,305.909,310,2,0.5,1394,21,0.072243346,0.097643098,0
10,20,15,4.309,71,305.909,310,2,0.5,1394,24,0.086614173,0.097643098,0
4,13,15,4.309,71,305.909,310,2,0.5,1394,154,0.137096774,0.097643098,0
3,7,15,4.309,71,305.909,310,2,0.5,1394,3,0.131428571,0.097643098,0
2,18,15,4.309,71,305.909,310,2,0.5,1394,2,0.1,0.097643098,0
10,3,15,4.309,71,305.909,310,2,0.5,1394,16,0.086614173,0.097643098,0
7,4,15,4.309,71,305.909,310,2,0.5,1394,15,0.146226415,0.097643098,0
4,10,15,4.309,71,305.909,310,2,0.5,1394,4,0.137096774,0.097643098,0
9,2,21,5.554,55,305.355,339,2,0.59,1233,20,0.130612245,0.045918367,1
9,3,21,5.554,55,305.355,339,2,0.59,1233,17,0.130612245,0.045918367,1
23,5,21,5.554,55,305.355,339,2,0.59,1233,18,0.029411765,0.045918367,1
23,4,21,5.554,55,305.355,339,2,0.59,1233,22,0.029411765,0.045918367,1
2,8,21,5.554,55,305.355,339,2,0.59,1233,2,0.1,0.045918367,1
7,12,21,5.554,55,305.355,339,2,0.59,1233,155,0.146226415,0.045918367,1
7,6,21,5.554,55,305.355,339,2,0.59,1233,15,0.146226415,0.045918367,1
5,10,21,5.554,55,305.355,339,2,0.59,1233,67,0.181415929,0.045918367,1
3,9,21,5.554,55,305.355,339,2,0.59,1233,3,0.131428571,0.045918367,1
2,7,21,5.554,55,305.355,339,2,0.59,1233,9,0.1,0.045918367,1
1,18,21,5.554,55,305.355,339,2,0.59,1233,5,0.155893536,0.045918367,0
6,11,21,5.554,55,305.355,339,2,0.59,1233,8,0.072243346,0.045918367,0
4,15,21,5.554,55,305.355,339,2,0.59,1233,4,0.137096774,0.045918367,0
10,16,21,5.554,55,305.355,339,2,0.59,1233,24,0.086614173,0.045918367,0
6,20,21,5.554,55,305.355,339,2,0.59,1233,21,0.072243346,0.045918367,0
10,17,21,5.554,55,305.355,339,2,0.59,1233,16,0.086614173,0.045918367,0
4,19,21,5.554,55,305.355,339,2,0.59,1233,154,0.137096774,0.045918367,0
1,1,21,5.554,55,305.355,339,2,0.59,1233,1,0.155893536,0.045918367,0
6,3,15,5.412,57,308.238,329.6,2,0.72,1205,4,0.072243346,0.028571429,1
6,2,15,5.412,57,308.238,329.6,2,0.72,1205,13,0.072243346,0.028571429,1
1,4,15,5.412,57,308.238,329.6,2,0.72,1205,1,0.155893536,0.028571429,1
9,1,15,5.412,57,308.238,329.6,2,0.72,1205,20,0.130612245,0.028571429,1
131,5,15,5.412,57,308.238,329.6,2,0.72,1205,3,0.073717949,0.028571429,1
131,7,15,5.412,57,308.238,329.6,2,0.72,1205,30,0.073717949,0.028571429,1
1,8,15,5.412,57,308.238,329.6,2,0.72,1205,18,0.155893536,0.028571429,1
9,6,15,5.412,57,308.238,329.6,2,0.72,1205,17,0.130612245,0.028571429,1
10,12,15,5.412,57,308.238,329.6,2,0.72,1205,24,0.086614173,0.028571429,1
3,11,15,5.412,57,308.238,329.6,2,0.72,1205,22,0.131428571,0.028571429,1
4,9,15,5.412,57,308.238,329.6,2,0.72,1205,9,0.137096774,0.028571429,0
10,10,15,5.412,57,308.238,329.6,2,0.72,1205,16,0.086614173,0.028571429,0
205,21,15,5.412,57,308.238,329.6,2,0.72,1205,5,0.289473684,0.028571429,0
5,15,15,5.412,57,308.238,329.6,2,0.72,1205,67,0.181415929,0.028571429,0
205,20,15,5.412,57,308.238,329.6,2,0.72,1205,15,0.289473684,0.028571429,0
15,14,15,5.412,57,308.238,329.6,2,0.72,1205,37,0.14025974,0.028571429,0
166,19,15,5.412,57,308.238,329.6,2,0.72,1205,10,0.25,0.028571429,0
4,17,15,5.412,57,308.238,329.6,2,0.72,1205,808,0.137096774,0.028571429,0
15,16,15,5.412,57,308.238,329.6,2,0.72,1205,155,0.14025974,0.028571429,0
1,4,16,5.303,58,307.574,321.1,2,0.77,843,18,0.155893536,0.126245847,1
4,9,16,5.303,58,307.574,321.1,2,0.77,843,9,0.137096774,0.126245847,1
6,5,16,5.303,58,307.574,321.1,2,0.77,843,13,0.072243346,0.126245847,1
6,3,16,5.303,58,307.574,321.1,2,0.77,843,4,0.072243346,0.126245847,1
131,6,16,5.303,58,307.574,321.1,2,0.77,843,3,0.073717949,0.126245847,1
1,11,16,5.303,58,307.574,321.1,2,0.77,843,1,0.155893536,0.126245847,1
10,13,16,5.303,58,307.574,321.1,2,0.77,843,24,0.086614173,0.126245847,1
3,8,16,5.303,58,307.574,321.1,2,0.77,843,22,0.131428571,0.126245847,1
9,2,16,5.303,58,307.574,321.1,2,0.77,843,17,0.130612245,0.126245847,1
131,7,16,5.303,58,307.574,321.1,2,0.77,843,30,0.073717949,0.126245847,1
15,14,16,5.303,58,307.574,321.1,2,0.77,843,37,0.14025974,0.126245847,0
205,19,16,5.303,58,307.574,321.1,2,0.77,843,5,0.289473684,0.126245847,0
166,23,16,5.303,58,307.574,321.1,2,0.77,843,10,0.25,0.126245847,0
9,1,16,5.303,58,307.574,321.1,2,0.77,843,20,0.130612245,0.126245847,0
10,10,16,5.303,58,307.574,321.1,2,0.77,843,16,0.086614173,0.126245847,0
4,18,16,5.303,58,307.574,321.1,2,0.77,843,808,0.137096774,0.126245847,0
5,12,16,5.303,58,307.574,321.1,2,0.77,843,67,0.181415929,0.126245847,0
15,16,16,5.303,58,307.574,321.1,2,0.77,843,155,0.14025974,0.126245847,0
205,20,16,5.303,58,307.574,321.1,2,0.77,843,15,0.289473684,0.126245847,0
9,3,15,5.543,56,310.408,329,2,0.45,1029,20,0.130612245,0.036184211,1
9,1,15,5.543,56,310.408,329,2,0.45,1029,17,0.130612245,0.036184211,1
131,2,15,5.543,56,310.408,329,2,0.45,1029,3,0.073717949,0.036184211,1
4,6,15,5.543,56,310.408,329,2,0.45,1029,9,0.137096774,0.036184211,1
10,4,15,5.543,56,310.408,329,2,0.45,1029,16,0.086614173,0.036184211,1
1,20,15,5.543,56,310.408,329,2,0.45,1029,1,0.155893536,0.036184211,1
6,21,15,5.543,56,310.408,329,2,0.45,1029,13,0.072243346,0.036184211,1
1,17,15,5.543,56,310.408,329,2,0.45,1029,18,0.155893536,0.036184211,1
5,13,15,5.543,56,310.408,329,2,0.45,1029,67,0.181415929,0.036184211,0
3,7,15,5.543,56,310.408,329,2,0.45,1029,22,0.131428571,0.036184211,0
6,19,15,5.543,56,310.408,329,2,0.45,1029,4,0.072243346,0.036184211,0
205,18,15,5.543,56,310.408,329,2,0.45,1029,15,0.289473684,0.036184211,0
205,15,15,5.543,56,310.408,329,2,0.45,1029,5,0.289473684,0.036184211,0
4,11,15,5.543,56,310.408,329,2,0.45,1029,808,0.137096774,0.036184211,0
10,10,15,5.543,56,310.408,329,2,0.45,1029,24,0.086614173,0.036184211,0
131,8,15,5.543,56,310.408,329,2,0.45,1029,30,0.073717949,0.036184211,0
15,9,15,5.543,56,310.408,329,2,0.45,1029,155,0.14025974,0.036184211,0
166,16,15,5.543,56,310.408,329,2,0.45,1029,10,0.25,0.036184211,0
15,12,15,5.543,56,310.408,329,2,0.45,1029,37,0.14025974,0.036184211,0
1,5,16,5.451,56,305.066,348,2,0.54,1397,18,0.155893536,0.046357616,1
1,6,16,5.451,56,305.066,348,2,0.54,1397,1,0.155893536,0.046357616,1
131,4,16,5.451,56,305.066,348,2,0.54,1397,3,0.073717949,0.046357616,1
6,3,16,5.451,56,305.066,348,2,0.54,1397,4,0.072243346,0.046357616,1
4,8,16,5.451,56,305.066,348,2,0.54,1397,9,0.137096774,0.046357616,1
9,1,16,5.451,56,305.066,348,2,0.54,1397,20,0.130612245,0.046357616,1
4,14,16,5.451,56,305.066,348,2,0.54,1397,808,0.137096774,0.046357616,1
9,2,16,5.451,56,305.066,348,2,0.54,1397,17,0.130612245,0.046357616,1
6,7,16,5.451,56,305.066,348,2,0.54,1397,13,0.072243346,0.046357616,1
131,9,16,5.451,56,305.066,348,2,0.54,1397,30,0.073717949,0.046357616,1
10,10,16,5.451,56,305.066,348,2,0.54,1397,16,0.086614173,0.046357616,0
3,11,16,5.451,56,305.066,348,2,0.54,1397,22,0.131428571,0.046357616,0
205,21,16,5.451,56,305.066,348,2,0.54,1397,5,0.289473684,0.046357616,0
205,20,16,5.451,56,305.066,348,2,0.54,1397,15,0.289473684,0.046357616,0
15,17,16,5.451,56,305.066,348,2,0.54,1397,37,0.14025974,0.046357616,0
5,13,16,5.451,56,305.066,348,2,0.54,1397,67,0.181415929,0.046357616,0
15,15,16,5.451,56,305.066,348,2,0.54,1397,155,0.14025974,0.046357616,0
10,18,16,5.451,56,305.066,348,2,0.54,1397,24,0.086614173,0.046357616,0
166,19,16,5.451,56,305.066,348,2,0.54,1397,10,0.25,0.046357616,0
9,1,16,4.655,66,307.104,332,2,0.72,1310,17,0.130612245,0.069536424,1
6,4,16,4.655,66,307.104,332,2,0.72,1310,4,0.072243346,0.069536424,1
9,2,16,4.655,66,307.104,332,2,0.72,1310,20,0.130612245,0.069536424,1
131,6,16,4.655,66,307.104,332,2,0.72,1310,30,0.073717949,0.069536424,1
1,5,16,4.655,66,307.104,332,2,0.72,1310,18,0.155893536,0.069536424,1
6,9,16,4.655,66,307.104,332,2,0.72,1310,13,0.072243346,0.069536424,1
10,11,16,4.655,66,307.104,332,2,0.72,1310,16,0.086614173,0.069536424,1
4,7,16,4.655,66,307.104,332,2,0.72,1310,9,0.137096774,0.069536424,1
3,17,16,4.655,66,307.104,332,2,0.72,1310,22,0.131428571,0.069536424,1
4,19,16,4.655,66,307.104,332,2,0.72,1310,808,0.137096774,0.069536424,0
15,10,16,4.655,66,307.104,332,2,0.72,1310,155,0.14025974,0.069536424,0
131,8,16,4.655,66,307.104,332,2,0.72,1310,3,0.073717949,0.069536424,0
1,3,16,4.655,66,307.104,332,2,0.72,1310,1,0.155893536,0.069536424,0
10,16,16,4.655,66,307.104,332,2,0.72,1310,24,0.086614173,0.069536424,0
205,18,16,4.655,66,307.104,332,2,0.72,1310,15,0.289473684,0.069536424,0
166,22,16,4.655,66,307.104,332,2,0.72,1310,10,0.25,0.069536424,0
5,14,16,4.655,66,307.104,332,2,0.72,1310,67,0.181415929,0.069536424,0
15,12,16,4.655,66,307.104,332,2,0.72,1310,37,0.14025974,0.069536424,0
205,20,16,4.655,66,307.104,332,2,0.72,1310,5,0.289473684,0.069536424,0
9,1,19,3.337,78,260.286,290,1,0.34,669,17,0.130612245,0.160535117,1
9,3,19,3.337,78,260.286,290,1,0.34,669,20,0.130612245,0.160535117,1
4,2,19,3.337,78,260.286,290,1,0.34,669,9,0.137096774,0.160535117,1
6,4,19,3.337,78,260.286,290,1,0.34,669,13,0.072243346,0.160535117,1
1,5,19,3.337,78,260.286,290,1,0.34,669,1,0.155893536,0.160535117,1
6,24,19,3.337,78,260.286,290,1,0.34,669,4,0.072243346,0.160535117,1
131,6,19,3.337,78,260.286,290,1,0.34,669,3,0.073717949,0.160535117,1
10,12,19,3.337,78,260.286,290,1,0.34,669,16,0.086614173,0.160535117,1
10,10,19,3.337,78,260.286,290,1,0.34,669,24,0.086614173,0.160535117,1
5,13,19,3.337,78,260.286,290,1,0.34,669,67,0.181415929,0.160535117,1
131,7,19,3.337,78,260.286,290,1,0.34,669,30,0.073717949,0.160535117,0
4,14,19,3.337,78,260.286,290,1,0.34,669,808,0.137096774,0.160535117,0
205,19,19,3.337,78,260.286,290,1,0.34,669,15,0.289473684,0.160535117,0
205,18,19,3.337,78,260.286,290,1,0.34,669,5,0.289473684,0.160535117,0
3,9,19,3.337,78,260.286,290,1,0.34,669,22,0.131428571,0.160535117,0
15,16,19,3.337,78,260.286,290,1,0.34,669,155,0.14025974,0.160535117,0
166,20,19,3.337,78,260.286,290,1,0.34,669,10,0.25,0.160535117,0
15,15,19,3.337,78,260.286,290,1,0.34,669,37,0.14025974,0.160535117,0
1,8,19,3.337,78,260.286,290,1,0.34,669,18,0.155893536,0.160535117,0
1,2,14,5.338,58,309.396,321.4,2,0.69,1200,1,0.155893536,0.032894737,1
1,4,14,5.338,58,309.396,321.4,2,0.69,1200,18,0.155893536,0.032894737,1
9,1,14,5.338,58,309.396,321.4,2,0.69,1200,17,0.130612245,0.032894737,1
131,5,14,5.338,58,309.396,321.4,2,0.69,1200,30,0.073717949,0.032894737,1
131,6,14,5.338,58,309.396,321.4,2,0.69,1200,3,0.073717949,0.032894737,1
4,7,14,5.338,58,309.396,321.4,2,0.69,1200,9,0.137096774,0.032894737,1
6,8,14,5.338,58,309.396,321.4,2,0.69,1200,13,0.072243346,0.032894737,1
6,12,14,5.338,58,309.396,321.4,2,0.69,1200,4,0.072243346,0.032894737,1
10,11,14,5.338,58,309.396,321.4,2,0.69,1200,16,0.086614173,0.032894737,1
15,10,14,5.338,58,309.396,321.4,2,0.69,1200,155,0.14025974,0.032894737,1
15,13,14,5.338,58,309.396,321.4,2,0.69,1200,37,0.14025974,0.032894737,0
10,18,14,5.338,58,309.396,321.4,2,0.69,1200,24,0.086614173,0.032894737,0
3,15,14,5.338,58,309.396,321.4,2,0.69,1200,22,0.131428571,0.032894737,0
4,9,14,5.338,58,309.396,321.4,2,0.69,1200,808,0.137096774,0.032894737,0
5,14,14,5.338,58,309.396,321.4,2,0.69,1200,67,0.181415929,0.032894737,0
166,21,14,5.338,58,309.396,321.4,2,0.69,1200,10,0.25,0.032894737,0
9,3,14,5.338,58,309.396,321.4,2,0.69,1200,20,0.130612245,0.032894737,0
205,20,14,5.338,58,309.396,321.4,2,0.69,1200,5,0.289473684,0.032894737,0
205,19,14,5.338,58,309.396,321.4,2,0.69,1200,15,0.289473684,0.032894737,0
1,1,14,4.361,70,305.27,315.5,2,0.76,1190,1,0.155893536,0.106382979,1
1,4,14,4.361,70,305.27,315.5,2,0.76,1190,18,0.155893536,0.106382979,1
6,3,14,4.361,70,305.27,315.5,2,0.76,1190,4,0.072243346,0.106382979,1
9,2,14,4.361,70,305.27,315.5,2,0.76,1190,20,0.130612245,0.106382979,1
9,7,14,4.361,70,305.27,315.5,2,0.76,1190,17,0.130612245,0.106382979,1
131,10,14,4.361,70,305.27,315.5,2,0.76,1190,3,0.073717949,0.106382979,1
4,8,14,4.361,70,305.27,315.5,2,0.76,1190,9,0.137096774,0.106382979,1
5,15,14,4.361,70,305.27,315.5,2,0.76,1190,67,0.181415929,0.106382979,1
10,5,14,4.361,70,305.27,315.5,2,0.76,1190,24,0.086614173,0.106382979,1
10,9,14,4.361,70,305.27,315.5,2,0.76,1190,16,0.086614173,0.106382979,1
131,13,14,4.361,70,305.27,315.5,2,0.76,1190,30,0.073717949,0.106382979,0
3,11,14,4.361,70,305.27,315.5,2,0.76,1190,22,0.131428571,0.106382979,0
6,6,14,4.361,70,305.27,315.5,2,0.76,1190,13,0.072243346,0.106382979,0
205,19,14,4.361,70,305.27,315.5,2,0.76,1190,5,0.289473684,0.106382979,0
4,14,14,4.361,70,305.27,315.5,2,0.76,1190,808,0.137096774,0.106382979,0
166,21,14,4.361,70,305.27,315.5,2,0.76,1190,10,0.25,0.106382979,0
205,20,14,4.361,70,305.27,315.5,2,0.76,1190,15,0.289473684,0.106382979,0
15,17,14,4.361,70,305.27,315.5,2,0.76,1190,37,0.14025974,0.106382979,0
15,18,14,4.361,70,305.27,315.5,2,0.76,1190,155,0.14025974,0.106382979,0
9,1,25,5.419,57,308.883,318,2,0.63,930,20,0.130612245,0.0625,1
1,3,25,5.419,57,308.883,318,2,0.63,930,1,0.155893536,0.0625,1
1,7,25,5.419,57,308.883,318,2,0.63,930,18,0.155893536,0.0625,1
3,9,25,5.419,57,308.883,318,2,0.63,930,22,0.131428571,0.0625,1
4,6,25,5.419,57,308.883,318,2,0.63,930,9,0.137096774,0.0625,1
10,13,25,5.419,57,308.883,318,2,0.63,930,16,0.086614173,0.0625,1
15,18,25,5.419,57,308.883,318,2,0.63,930,155,0.14025974,0.0625,1
6,4,25,5.419,57,308.883,318,2,0.63,930,4,0.072243346,0.0625,1
5,11,25,5.419,57,308.883,318,2,0.63,930,67,0.181415929,0.0625,1
131,12,25,5.419,57,308.883,318,2,0.63,930,3,0.073717949,0.0625,1
6,5,25,5.419,57,308.883,318,2,0.63,930,13,0.072243346,0.0625,0
15,16,25,5.419,57,308.883,318,2,0.63,930,37,0.14025974,0.0625,0
4,10,25,5.419,57,308.883,318,2,0.63,930,808,0.137096774,0.0625,0
131,15,25,5.419,57,308.883,318,2,0.63,930,30,0.073717949,0.0625,0
10,14,25,5.419,57,308.883,318,2,0.63,930,24,0.086614173,0.0625,0
166,22,25,5.419,57,308.883,318,2,0.63,930,10,0.25,0.0625,0
205,19,25,5.419,57,308.883,318,2,0.63,930,15,0.289473684,0.0625,0
205,20,25,5.419,57,308.883,318,2,0.63,930,5,0.289473684,0.0625,0
9,2,25,5.419,57,308.883,318,2,0.63,930,17,0.130612245,0.0625,0
9,2,18,5.891,52,306.332,329.5,2,0.7,1034,17,0.130612245,0.066225166,1
1,4,18,5.891,52,306.332,329.5,2,0.7,1034,1,0.155893536,0.066225166,1
131,5,18,5.891,52,306.332,329.5,2,0.7,1034,3,0.073717949,0.066225166,1
1,14,18,5.891,52,306.332,329.5,2,0.7,1034,18,0.155893536,0.066225166,1
3,8,18,5.891,52,306.332,329.5,2,0.7,1034,22,0.131428571,0.066225166,1
15,12,18,5.891,52,306.332,329.5,2,0.7,1034,155,0.14025974,0.066225166,1
9,1,18,5.891,52,306.332,329.5,2,0.7,1034,20,0.130612245,0.066225166,1
10,11,18,5.891,52,306.332,329.5,2,0.7,1034,16,0.086614173,0.066225166,1
131,10,18,5.891,52,306.332,329.5,2,0.7,1034,30,0.073717949,0.066225166,1
10,20,18,5.891,52,306.332,329.5,2,0.7,1034,24,0.086614173,0.066225166,0
5,16,18,5.891,52,306.332,329.5,2,0.7,1034,67,0.181415929,0.066225166,0
4,15,18,5.891,52,306.332,329.5,2,0.7,1034,808,0.137096774,0.066225166,0
6,3,18,5.891,52,306.332,329.5,2,0.7,1034,4,0.072243346,0.066225166,0
6,7,18,5.891,52,306.332,329.5,2,0.7,1034,13,0.072243346,0.066225166,0
205,21,18,5.891,52,306.332,329.5,2,0.7,1034,15,0.289473684,0.066225166,0
205,18,18,5.891,52,306.332,329.5,2,0.7,1034,5,0.289473684,0.066225166,0
166,19,18,5.891,52,306.332,329.5,2,0.7,1034,10,0.25,0.066225166,0
164,24,18,5.891,52,306.332,329.5,2,0.7,1034,29,0.224137931,0.066225166,0
15,9,18,5.891,52,306.332,329.5,2,0.7,1034,37,0.14025974,0.066225166,0
4,6,18,5.891,52,306.332,329.5,2,0.7,1034,9,0.137096774,0.066225166,0
6,2,17,4.574,67,306.458,313,2,0.535,1240,4,0.072243346,0.034482759,1
6,3,17,4.574,67,306.458,313,2,0.535,1240,13,0.072243346,0.034482759,1
9,1,17,4.574,67,306.458,313,2,0.535,1240,20,0.130612245,0.034482759,1
1,6,17,4.574,67,306.458,313,2,0.535,1240,1,0.155893536,0.034482759,1
1,5,17,4.574,67,306.458,313,2,0.535,1240,18,0.155893536,0.034482759,1
9,4,17,4.574,67,306.458,313,2,0.535,1240,17,0.130612245,0.034482759,1
4,7,17,4.574,67,306.458,313,2,0.535,1240,9,0.137096774,0.034482759,1
131,9,17,4.574,67,306.458,313,2,0.535,1240,3,0.073717949,0.034482759,1
131,11,17,4.574,67,306.458,313,2,0.535,1240,30,0.073717949,0.034482759,1
4,13,17,4.574,67,306.458,313,2,0.535,1240,808,0.137096774,0.034482759,1
15,12,17,4.574,67,306.458,313,2,0.535,1240,155,0.14025974,0.034482759,0
3,8,17,4.574,67,306.458,313,2,0.535,1240,22,0.131428571,0.034482759,0
15,14,17,4.574,67,306.458,313,2,0.535,1240,37,0.14025974,0.034482759,0
10,21,17,4.574,67,306.458,313,2,0.535,1240,24,0.086614173,0.034482759,0
10,19,17,4.574,67,306.458,313,2,0.535,1240,16,0.086614173,0.034482759,0
166,23,17,4.574,67,306.458,313,2,0.535,1240,10,0.25,0.034482759,0
205,18,17,4.574,67,306.458,313,2,0.535,1240,5,0.289473684,0.034482759,0
164,22,17,4.574,67,306.458,313,2,0.535,1240,29,0.224137931,0.034482759,0
205,17,17,4.574,67,306.458,313,2,0.535,1240,15,0.289473684,0.034482759,0
5,16,17,4.574,67,306.458,313,2,0.535,1240,67,0.181415929,0.034482759,0
9,2,14,4.381,70,306.67,315,2,0.5,908,17,0.130612245,0.043046358,1
6,3,14,4.381,70,306.67,315,2,0.5,908,4,0.072243346,0.043046358,1
9,1,14,4.381,70,306.67,315,2,0.5,908,20,0.130612245,0.043046358,1
6,4,14,4.381,70,306.67,315,2,0.5,908,13,0.072243346,0.043046358,1
4,7,14,4.381,70,306.67,315,2,0.5,908,808,0.137096774,0.043046358,1
15,9,14,4.381,70,306.67,315,2,0.5,908,37,0.14025974,0.043046358,1
1,11,14,4.381,70,306.67,315,2,0.5,908,18,0.155893536,0.043046358,1
15,23,14,4.381,70,306.67,315,2,0.5,908,155,0.14025974,0.043046358,1
3,12,14,4.381,70,306.67,315,2,0.5,908,22,0.131428571,0.043046358,1
131,14,14,4.381,70,306.67,315,2,0.5,908,30,0.073717949,0.043046358,0
5,15,14,4.381,70,306.67,315,2,0.5,908,67,0.181415929,0.043046358,0
10,16,14,4.381,70,306.67,315,2,0.5,908,24,0.086614173,0.043046358,0
205,19,14,4.381,70,306.67,315,2,0.5,908,5,0.289473684,0.043046358,0
205,20,14,4.381,70,306.67,315,2,0.5,908,15,0.289473684,0.043046358,0
166,18,14,4.381,70,306.67,315,2,0.5,908,10,0.25,0.043046358,0
164,24,14,4.381,70,306.67,315,2,0.5,908,29,0.224137931,0.043046358,0
1,5,14,4.381,70,306.67,315,2,0.5,908,1,0.155893536,0.043046358,0
4,8,14,4.381,70,306.67,315,2,0.5,908,9,0.137096774,0.043046358,0
131,6,14,4.381,70,306.67,315,2,0.5,908,3,0.073717949,0.043046358,0
10,13,14,4.381,70,306.67,315,2,0.5,908,16,0.086614173,0.043046358,0
1,2,19,7.004,44,308.052,319.6,2,0.7,2015,1,0.155893536,0.103571429,1
9,1,19,7.004,44,308.052,319.6,2,0.7,2015,17,0.130612245,0.103571429,1
4,3,19,7.004,44,308.052,319.6,2,0.7,2015,9,0.137096774,0.103571429,1
6,6,19,7.004,44,308.052,319.6,2,0.7,2015,13,0.072243346,0.103571429,1
10,8,19,7.004,44,308.052,319.6,2,0.7,2015,16,0.086614173,0.103571429,1
131,14,19,7.004,44,308.052,319.6,2,0.7,2015,3,0.073717949,0.103571429,1
131,21,19,7.004,44,308.052,319.6,2,0.7,2015,30,0.073717949,0.103571429,1
15,17,19,7.004,44,308.052,319.6,2,0.7,2015,155,0.14025974,0.103571429,1
4,23,19,7.004,44,308.052,319.6,2,0.7,2015,808,0.137096774,0.103571429,1
10,12,19,7.004,44,308.052,319.6,2,0.7,2015,24,0.086614173,0.103571429,1
15,24,19,7.004,44,308.052,319.6,2,0.7,2015,37,0.14025974,0.103571429,0
5,16,19,7.004,44,308.052,319.6,2,0.7,2015,67,0.181415929,0.103571429,0
9,4,19,7.004,44,308.052,319.6,2,0.7,2015,20,0.130612245,0.103571429,0
205,13,19,7.004,44,308.052,319.6,2,0.7,2015,5,0.289473684,0.103571429,0
166,20,19,7.004,44,308.052,319.6,2,0.7,2015,10,0.25,0.103571429,0
205,15,19,7.004,44,308.052,319.6,2,0.7,2015,15,0.289473684,0.103571429,0
164,19,19,7.004,44,308.052,319.6,2,0.7,2015,29,0.224137931,0.103571429,0
6,10,19,7.004,44,308.052,319.6,2,0.7,2015,4,0.072243346,0.103571429,0
1,5,19,7.004,44,308.052,319.6,2,0.7,2015,18,0.155893536,0.103571429,0
3,7,19,7.004,44,308.052,319.6,2,0.7,2015,22,0.131428571,0.103571429,0
6,1,11,5.793,53,306.72,350,2,0.84,1520,4,0.072243346,0.043046358,1
1,2,11,5.793,53,306.72,350,2,0.84,1520,18,0.155893536,0.043046358,1
6,3,11,5.793,53,306.72,350,2,0.84,1520,13,0.072243346,0.043046358,1
9,6,11,5.793,53,306.72,350,2,0.84,1520,20,0.130612245,0.043046358,1
131,7,11,5.793,53,306.72,350,2,0.84,1520,3,0.073717949,0.043046358,1
9,4,11,5.793,53,306.72,350,2,0.84,1520,17,0.130612245,0.043046358,1
4,9,11,5.793,53,306.72,350,2,0.84,1520,9,0.137096774,0.043046358,1
131,12,11,5.793,53,306.72,350,2,0.84,1520,30,0.073717949,0.043046358,1
3,10,11,5.793,53,306.72,350,2,0.84,1520,22,0.131428571,0.043046358,1
5,14,11,5.793,53,306.72,350,2,0.84,1520,67,0.181415929,0.043046358,0
10,19,11,5.793,53,306.72,350,2,0.84,1520,24,0.086614173,0.043046358,0
4,20,11,5.793,53,306.72,350,2,0.84,1520,808,0.137096774,0.043046358,0
15,16,11,5.793,53,306.72,350,2,0.84,1520,37,0.14025974,0.043046358,0
10,11,11,5.793,53,306.72,350,2,0.84,1520,16,0.086614173,0.043046358,0
166,24,11,5.793,53,306.72,350,2,0.84,1520,10,0.25,0.043046358,0
205,18,11,5.793,53,306.72,350,2,0.84,1520,5,0.289473684,0.043046358,0
164,23,11,5.793,53,306.72,350,2,0.84,1520,29,0.224137931,0.043046358,0
205,17,11,5.793,53,306.72,350,2,0.84,1520,15,0.289473684,0.043046358,0
1,5,11,5.793,53,306.72,350,2,0.84,1520,1,0.155893536,0.043046358,0
15,13,11,5.793,53,306.72,350,2,0.84,1520,155,0.14025974,0.043046358,0
6,1,23,5.065,61,308.965,323,3,0.49,832,4,0.072243346,0.114678899,1
9,2,23,5.065,61,308.965,323,3,0.49,832,20,0.130612245,0.114678899,1
9,5,23,5.065,61,308.965,323,3,0.49,832,17,0.130612245,0.114678899,1
1,4,23,5.065,61,308.965,323,3,0.49,832,18,0.155893536,0.114678899,1
131,7,23,5.065,61,308.965,323,3,0.49,832,3,0.073717949,0.114678899,1
3,6,23,5.065,61,308.965,323,3,0.49,832,22,0.131428571,0.114678899,1
4,8,23,5.065,61,308.965,323,3,0.49,832,9,0.137096774,0.114678899,1
6,24,23,5.065,61,308.965,323,3,0.49,832,13,0.072243346,0.114678899,1
10,15,23,5.065,61,308.965,323,3,0.49,832,16,0.086614173,0.114678899,1
4,12,23,5.065,61,308.965,323,3,0.49,832,808,0.137096774,0.114678899,0
131,9,23,5.065,61,308.965,323,3,0.49,832,30,0.073717949,0.114678899,0
5,13,23,5.065,61,308.965,323,3,0.49,832,67,0.181415929,0.114678899,0
205,19,23,5.065,61,308.965,323,3,0.49,832,5,0.289473684,0.114678899,0
166,18,23,5.065,61,308.965,323,3,0.49,832,10,0.25,0.114678899,0
15,14,23,5.065,61,308.965,323,3,0.49,832,2,0.14025974,0.114678899,0
1,3,23,5.065,61,308.965,323,3,0.49,832,1,0.155893536,0.114678899,0
164,22,23,5.065,61,308.965,323,3,0.49,832,32,0.224137931,0.114678899,0
15,10,23,5.065,61,308.965,323,3,0.49,832,155,0.14025974,0.114678899,0
205,21,23,5.065,61,308.965,323,3,0.49,832,15,0.289473684,0.114678899,0
10,16,23,5.065,61,308.965,323,3,0.49,832,24,0.086614173,0.114678899,0
9,1,18,5.807,53,307.471,328,1,0.66,994,20,0.130612245,0.073359073,1
9,2,18,5.807,53,307.471,328,1,0.66,994,17,0.130612245,0.073359073,1
6,4,18,5.807,53,307.471,328,1,0.66,994,4,0.072243346,0.073359073,1
