year,name,driverRef,statusId,position,Did not finish,Podium,Pos 4 to 10,Accident / Collision,SC,Dry,Wet,pitStop timing (avg),pitStop timing prop(driver),Medium,Soft,Super Soft,Ultra soft,Hard
2017,Belgian Grand Prix,grosjean,1.0,12.0,0.33,0.33,0.0,0.0,0.67,1.0,0.0,23723.0,0.04185352611919371,0.0,3.0,4.0,6.0,0.0
2017,Belgian Grand Prix,magnussen,1.0,13.0,0.5,0.0,0.0,0.5,0.67,1.0,0.0,11207.0,0.04952532651329048,0.0,4.0,3.0,6.0,0.0
2017,Belgian Grand Prix,hulkenberg,1.0,7.0,0.33,0.0,0.0,0.0,0.67,1.0,0.0,15952.0,0.052870587443493475,0.0,2.0,3.0,8.0,0.0
2017,Belgian Grand Prix,palmer,1.0,10.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,22578.0,0.04515990084016646,0.0,2.0,3.0,8.0,0.0
2017,Belgian Grand Prix,wehrlein,0.0,20.0,1.0,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.057764566437462375,0.0,3.0,3.0,7.0,0.0
2017,Belgian Grand Prix,ericsson,1.0,19.0,0.33,0.0,0.0,0.0,0.67,1.0,0.0,15965.666666666666,0.05190501295583798,0.0,2.0,4.0,7.0,0.0
2017,Hungarian Grand Prix,hamilton,1.0,4.0,0.0,0.67,0.33,0.0,0.67,0.67,0.0,20572.0,0.05898933246587174,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,bottas,1.0,3.0,0.0,0.0,0.67,0.0,0.67,0.67,0.0,21997.0,0.05938552311299061,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,ricciardo,0.0,6.0,0.0,1.0,0.0,0.0,0.67,0.67,0.0,22139.5,0.06240069995176614,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,verstappen,1.0,5.0,0.0,0.0,0.5,0.0,0.67,0.67,0.0,19051.0,0.06328790377158838,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,vettel,1.0,1.0,0.0,0.33,0.33,0.0,0.67,0.67,0.0,20088.0,0.051642082356504276,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,raikkonen,1.0,2.0,0.33,0.0,0.67,0.0,0.67,0.67,0.0,22005.5,0.05507723025496641,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,perez,1.0,14.0,0.67,0.0,0.0,0.33,0.67,0.67,0.0,25535.0,0.05934873077656508,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,ocon,1.0,12.0,0.0,0.0,0.33,0.0,0.67,0.67,0.0,0.0,0.017950621992394753,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,di resta,0.0,19.0,0.0,0.0,0.33,0.0,0.67,0.67,0.0,0.0,0.05530336851787457,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,stroll,1.0,17.0,0.0,0.0,0.33,0.0,0.67,0.67,0.0,0.0,0.05530336851787457,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,alonso,1.0,8.0,0.0,0.33,0.67,0.0,0.67,0.67,0.0,20136.666666666668,0.05609470287570995,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,vandoorne,1.0,9.0,0.0,0.0,0.33,0.0,0.67,0.67,0.0,0.0,0.003786320280279831,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,sainz,1.0,10.0,0.5,0.0,0.5,0.0,0.67,0.67,0.0,19601.5,0.05152422723006801,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,kvyat,1.0,13.0,0.0,0.33,0.0,0.0,0.67,0.67,0.0,22667.333333333332,0.0540476430844242,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,grosjean,0.0,15.0,0.33,0.0,0.33,0.33,0.67,0.67,0.0,21132.0,0.04185352611919371,1.0,4.0,8.0,0.0,0.0
2017,Hungarian Grand Prix,magnussen,1.0,16.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,21931.5,0.04952532651329048,1.0,4.0,8.0,0.0,0.0
2017,Hungarian Grand Prix,hulkenberg,0.0,7.0,0.67,0.0,0.0,0.33,0.67,0.67,0.0,23204.0,0.052870587443493475,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,palmer,1.0,11.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,21665.0,0.04515990084016646,1.0,2.0,10.0,0.0,0.0
2017,Hungarian Grand Prix,wehrlein,1.0,18.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,22765.0,0.057764566437462375,1.0,3.0,9.0,0.0,0.0
2017,Hungarian Grand Prix,ericsson,1.0,20.0,0.33,0.0,0.0,0.33,0.67,0.67,0.0,13593.333333333334,0.05190501295583798,1.0,3.0,9.0,0.0,0.0
2017,British Grand Prix,hamilton,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.33,0.0,28999.333333333332,0.05898933246587174,1.0,6.0,6.0,0.0,0.0
2017,British Grand Prix,bottas,1.0,4.0,0.0,0.33,0.33,0.0,1.0,0.33,0.0,29193.0,0.05938552311299061,2.0,5.0,6.0,0.0,0.0
2017,British Grand Prix,ricciardo,1.0,20.0,0.33,0.33,0.0,0.0,1.0,0.33,0.0,28483.0,0.06240069995176614,1.0,4.0,8.0,0.0,0.0
2017,British Grand Prix,verstappen,1.0,5.0,0.5,0.5,0.0,0.0,1.0,0.33,0.0,0.0,0.06328790377158838,1.0,4.0,8.0,0.0,0.0
2017,British Grand Prix,vettel,1.0,3.0,0.0,0.33,0.67,0.0,1.0,0.33,0.0,28975.0,0.051642082356504276,1.0,3.0,9.0,0.0,0.0
2017,British Grand Prix,raikkonen,1.0,2.0,0.33,0.0,0.67,0.33,1.0,0.33,0.0,0.0,0.05507723025496641,1.0,3.0,9.0,0.0,0.0
2017,British Grand Prix,perez,1.0,7.0,0.0,0.0,0.67,0.0,1.0,0.33,0.0,28915.0,0.05934873077656508,2.0,4.0,7.0,0.0,0.0
2017,British Grand Prix,ocon,1.0,8.0,0.0,0.0,0.33,0.0,1.0,0.33,0.0,0.0,0.017950621992394753,2.0,4.0,7.0,0.0,0.0
2017,British Grand Prix,massa,1.0,15.0,0.33,0.0,0.0,0.33,1.0,0.33,0.0,14673.0,0.05530336851787457,1.0,5.0,7.0,0.0,0.0
2017,British Grand Prix,stroll,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.33,0.0,0.0,0.05530336851787457,1.0,5.0,7.0,0.0,0.0
2017,British Grand Prix,alonso,0.0,13.0,0.0,0.0,0.33,0.0,1.0,0.33,0.0,28936.0,0.05609470287570995,1.0,2.0,10.0,0.0,0.0
2017,British Grand Prix,vandoorne,1.0,9.0,0.0,0.0,0.33,0.0,1.0,0.33,0.0,0.0,0.003786320280279831,1.0,2.0,10.0,0.0,0.0
2017,British Grand Prix,sainz,0.0,14.0,0.5,0.0,0.5,0.0,1.0,0.33,0.0,0.0,0.05152422723006801,1.0,3.0,9.0,0.0,0.0
2017,British Grand Prix,kvyat,1.0,12.0,0.0,0.0,0.67,0.0,1.0,0.33,0.0,28575.0,0.0540476430844242,1.0,2.0,10.0,0.0,0.0
2017,British Grand Prix,grosjean,1.0,10.0,0.67,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.04185352611919371,2.0,4.0,7.0,0.0,0.0
2017,British Grand Prix,magnussen,1.0,17.0,0.0,0.0,0.5,0.0,1.0,0.33,0.0,28597.5,0.04952532651329048,1.0,5.0,7.0,0.0,0.0
2017,British Grand Prix,hulkenberg,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,0.052870587443493475,1.0,4.0,8.0,0.0,0.0
2017,British Grand Prix,palmer,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.04515990084016646,1.0,4.0,8.0,0.0,0.0
2017,British Grand Prix,wehrlein,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.057764566437462375,1.0,5.0,7.0,0.0,0.0
2017,British Grand Prix,ericsson,1.0,19.0,0.67,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.05190501295583798,1.0,5.0,7.0,0.0,0.0
2017,Austrian Grand Prix,hamilton,1.0,3.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,22177.666666666668,0.05898933246587174,0.0,2.0,3.0,8.0,0.0
2017,Austrian Grand Prix,bottas,1.0,1.0,0.0,0.33,0.67,0.0,0.67,1.0,0.0,22208.0,0.05938552311299061,0.0,1.0,4.0,8.0,0.0
2017,Austrian Grand Prix,ricciardo,1.0,5.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,23797.333333333332,0.06240069995176614,0.0,2.0,2.0,9.0,0.0
2017,Austrian Grand Prix,verstappen,0.0,6.0,0.0,0.5,0.5,0.0,0.67,1.0,0.0,20219.5,0.06328790377158838,0.0,2.0,2.0,9.0,0.0
2017,Austrian Grand Prix,vettel,1.0,2.0,0.67,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.051642082356504276,0.0,1.0,5.0,7.0,0.0
2017,Austrian Grand Prix,raikkonen,1.0,4.0,0.33,0.33,0.0,0.33,0.67,1.0,0.0,13357.666666666666,0.05507723025496641,0.0,2.0,4.0,7.0,0.0
2017,Austrian Grand Prix,perez,1.0,8.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,22206.333333333332,0.05934873077656508,0.0,1.0,2.0,10.0,0.0
2017,Austrian Grand Prix,ocon,1.0,9.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.017950621992394753,0.0,1.0,2.0,10.0,0.0
2017,Austrian Grand Prix,massa,1.0,17.0,0.0,0.33,0.0,0.0,0.67,1.0,0.0,21924.666666666668,0.05530336851787457,0.0,2.0,3.0,8.0,0.0
2017,Austrian Grand Prix,stroll,1.0,18.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.05530336851787457,0.0,1.0,4.0,8.0,0.0
2017,Austrian Grand Prix,alonso,0.0,12.0,0.33,0.0,0.33,0.33,0.67,1.0,0.0,13156.666666666666,0.05609470287570995,0.0,1.0,2.0,10.0,0.0
2017,Austrian Grand Prix,vandoorne,1.0,13.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.003786320280279831,0.0,1.0,2.0,10.0,0.0
2017,Austrian Grand Prix,sainz,0.0,10.0,0.5,0.0,0.5,0.0,0.67,1.0,0.0,23137.0,0.05152422723006801,0.0,2.0,3.0,8.0,0.0
2017,Austrian Grand Prix,kvyat,1.0,14.0,0.67,0.0,0.0,0.0,0.67,1.0,0.0,14672.333333333334,0.0540476430844242,0.0,2.0,3.0,8.0,0.0
2017,Austrian Grand Prix,grosjean,1.0,7.0,0.33,0.0,0.33,0.0,0.67,1.0,0.0,21927.333333333332,0.04185352611919371,0.0,1.0,5.0,7.0,0.0
2017,Austrian Grand Prix,magnussen,0.0,15.0,0.0,0.0,0.5,0.0,0.67,1.0,0.0,24500.5,0.04952532651329048,0.0,1.0,5.0,7.0,0.0
2017,Austrian Grand Prix,hulkenberg,1.0,11.0,0.0,0.0,0.67,0.0,0.67,1.0,0.0,23921.666666666668,0.052870587443493475,0.0,2.0,3.0,8.0,0.0
2017,Austrian Grand Prix,palmer,1.0,16.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,22728.0,0.04515990084016646,0.0,2.0,3.0,8.0,0.0
2017,Austrian Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,18342.0,0.057764566437462375,0.0,3.0,3.0,7.0,0.0
2017,Austrian Grand Prix,ericsson,1.0,19.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,23984.333333333332,0.05190501295583798,0.0,2.0,4.0,7.0,0.0
2017,Azerbaijan Grand Prix,hamilton,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20108.0,0.05898933246587174,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,bottas,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19732.0,0.05938552311299061,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,ricciardo,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20155.0,0.06240069995176614,2.0,3.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,verstappen,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22497.0,0.06328790377158838,2.0,3.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,vettel,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20422.0,0.051642082356504276,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,raikkonen,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20593.0,0.05507723025496641,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,perez,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20614.0,0.05934873077656508,1.0,3.0,9.0,0.0,0.0
2017,Azerbaijan Grand Prix,ocon,1.0,7.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.017950621992394753,1.0,3.0,9.0,0.0,0.0
2017,Azerbaijan Grand Prix,massa,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19858.0,0.05530336851787457,2.0,3.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,stroll,1.0,8.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.05530336851787457,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,alonso,1.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20654.0,0.05609470287570995,1.0,2.0,10.0,0.0,0.0
2017,Azerbaijan Grand Prix,vandoorne,1.0,19.0,0.0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,0.003786320280279831,1.0,2.0,10.0,0.0,0.0
2017,Azerbaijan Grand Prix,sainz,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21030.0,0.05152422723006801,1.0,3.0,9.0,0.0,0.0
2017,Azerbaijan Grand Prix,kvyat,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24802.0,0.0540476430844242,1.0,3.0,9.0,0.0,0.0
2017,Azerbaijan Grand Prix,grosjean,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23588.0,0.04185352611919371,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,magnussen,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20772.0,0.04952532651329048,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,hulkenberg,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20347.0,0.052870587443493475,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,palmer,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20561.0,0.04515990084016646,1.0,4.0,8.0,0.0,0.0
2017,Azerbaijan Grand Prix,wehrlein,1.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26187.0,0.057764566437462375,1.0,3.0,9.0,0.0,0.0
2017,Azerbaijan Grand Prix,ericsson,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20559.0,0.05190501295583798,2.0,3.0,8.0,0.0,0.0
2017,Canadian Grand Prix,hamilton,1.0,1.0,0.33,0.67,0.0,0.0,0.67,1.0,0.0,23168.333333333332,0.05898933246587174,0.0,1.0,4.0,8.0,0.0
2017,Canadian Grand Prix,bottas,1.0,3.0,0.0,0.67,0.33,0.0,0.67,1.0,0.0,24072.0,0.05938552311299061,0.0,2.0,3.0,8.0,0.0
2017,Canadian Grand Prix,ricciardo,1.0,6.0,0.0,0.33,0.33,0.0,0.67,1.0,0.0,23763.0,0.06240069995176614,0.0,1.0,5.0,7.0,0.0
2017,Canadian Grand Prix,verstappen,0.0,5.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,22909.0,0.06328790377158838,0.0,1.0,5.0,7.0,0.0
2017,Canadian Grand Prix,vettel,1.0,2.0,0.0,0.67,0.33,0.0,0.67,1.0,0.0,23215.333333333332,0.051642082356504276,0.0,1.0,3.0,9.0,0.0
2017,Canadian Grand Prix,raikkonen,1.0,4.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,24020.666666666668,0.05507723025496641,0.0,1.0,3.0,9.0,0.0
2017,Canadian Grand Prix,perez,1.0,8.0,0.0,0.0,0.0,0.33,0.67,1.0,0.0,24039.0,0.05934873077656508,0.0,2.0,3.0,8.0,0.0
2017,Canadian Grand Prix,ocon,1.0,9.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.017950621992394753,0.0,2.0,3.0,8.0,0.0
2017,Canadian Grand Prix,massa,0.0,7.0,0.33,0.0,0.33,0.33,0.67,1.0,0.0,23616.333333333332,0.05530336851787457,0.0,2.0,4.0,7.0,0.0
2017,Canadian Grand Prix,stroll,1.0,17.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.05530336851787457,0.0,1.0,5.0,7.0,0.0
2017,Canadian Grand Prix,alonso,0.0,12.0,0.33,0.0,0.33,0.0,0.67,1.0,0.0,25098.333333333332,0.05609470287570995,0.0,1.0,2.0,10.0,0.0
2017,Canadian Grand Prix,vandoorne,1.0,16.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.003786320280279831,0.0,2.0,1.0,10.0,0.0
2017,Canadian Grand Prix,sainz,0.0,13.0,0.0,0.0,0.5,0.0,0.67,1.0,0.0,24361.0,0.05152422723006801,0.0,2.0,3.0,8.0,0.0
2017,Canadian Grand Prix,kvyat,0.0,11.0,0.33,0.0,0.33,0.0,0.67,1.0,0.0,24002.0,0.0540476430844242,0.0,2.0,3.0,8.0,0.0
2017,Canadian Grand Prix,grosjean,1.0,14.0,0.33,0.0,0.0,0.0,0.67,1.0,0.0,24074.0,0.04185352611919371,0.0,1.0,5.0,7.0,0.0
2017,Canadian Grand Prix,magnussen,1.0,18.0,0.0,0.0,0.5,0.0,0.67,1.0,0.0,23907.0,0.04952532651329048,0.0,2.0,4.0,7.0,0.0
2017,Canadian Grand Prix,hulkenberg,1.0,10.0,0.0,0.0,1.0,0.0,0.67,1.0,0.0,23506.666666666668,0.052870587443493475,0.0,2.0,4.0,7.0,0.0
2017,Canadian Grand Prix,palmer,1.0,15.0,1.0,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.04515990084016646,0.0,2.0,4.0,7.0,0.0
2017,Canadian Grand Prix,wehrlein,1.0,20.0,0.0,0.0,0.0,0.0,0.67,1.0,0.0,24516.0,0.057764566437462375,0.0,3.0,3.0,7.0,0.0
2017,Canadian Grand Prix,ericsson,1.0,19.0,0.33,0.0,0.0,0.0,0.67,1.0,0.0,15816.0,0.05190501295583798,0.0,2.0,4.0,7.0,0.0
2017,Monaco Grand Prix,hamilton,1.0,14.0,0.0,1.0,0.0,0.0,1.0,0.67,0.0,26439.666666666668,0.05898933246587174,0.0,1.0,3.0,9.0,0.0
2017,Monaco Grand Prix,bottas,1.0,3.0,0.33,0.0,0.0,0.0,1.0,0.67,0.0,24893.333333333332,0.05938552311299061,0.0,1.0,3.0,9.0,0.0
2017,Monaco Grand Prix,ricciardo,1.0,5.0,0.0,0.67,0.33,0.0,1.0,0.67,0.0,25414.0,0.06240069995176614,0.0,1.0,1.0,11.0,0.0
2017,Monaco Grand Prix,verstappen,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.67,0.0,25597.5,0.06328790377158838,0.0,1.0,1.0,11.0,0.0
2017,Monaco Grand Prix,vettel,1.0,2.0,0.33,0.33,0.0,0.0,1.0,0.67,0.0,25206.0,0.051642082356504276,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,raikkonen,1.0,1.0,0.33,0.0,0.33,0.33,1.0,0.67,0.0,12088.5,0.05507723025496641,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,perez,1.0,7.0,0.33,0.33,0.33,0.33,1.0,0.67,0.0,16909.0,0.05934873077656508,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,ocon,1.0,16.0,0.0,0.0,0.33,0.0,1.0,0.67,0.0,0.0,0.017950621992394753,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,massa,1.0,15.0,0.0,0.0,0.33,0.0,1.0,0.67,0.0,24613.666666666668,0.05530336851787457,0.0,1.0,1.0,11.0,0.0
2017,Monaco Grand Prix,stroll,0.0,18.0,0.0,0.0,0.33,0.0,1.0,0.67,0.0,0.0,0.05530336851787457,0.0,1.0,1.0,11.0,0.0
2017,Monaco Grand Prix,button,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.67,0.0,25367.666666666668,0.05208269301955154,0.0,2.0,1.0,10.0,0.0
2017,Monaco Grand Prix,vandoorne,0.0,10.0,0.0,0.0,0.33,0.0,1.0,0.67,0.0,0.0,0.003786320280279831,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,sainz,1.0,6.0,0.0,0.0,0.5,0.0,1.0,0.67,0.0,26709.0,0.05152422723006801,0.0,1.0,3.0,9.0,0.0
2017,Monaco Grand Prix,kvyat,0.0,11.0,0.67,0.0,0.0,0.33,1.0,0.67,0.0,17605.666666666668,0.0540476430844242,0.0,1.0,3.0,9.0,0.0
2017,Monaco Grand Prix,grosjean,1.0,8.0,0.0,0.0,0.33,0.0,1.0,0.67,0.0,25072.333333333332,0.04185352611919371,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,magnussen,1.0,13.0,0.5,0.0,0.0,0.0,1.0,0.67,0.0,28943.0,0.04952532651329048,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,hulkenberg,0.0,12.0,0.0,0.0,0.67,0.0,1.0,0.67,0.0,25845.333333333332,0.052870587443493475,0.0,1.0,1.0,11.0,0.0
2017,Monaco Grand Prix,palmer,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.67,0.0,0.0,0.04515990084016646,0.0,1.0,1.0,11.0,0.0
2017,Monaco Grand Prix,wehrlein,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,26517.0,0.057764566437462375,0.0,1.0,2.0,10.0,0.0
2017,Monaco Grand Prix,ericsson,0.0,20.0,0.33,0.0,0.0,0.33,1.0,0.67,0.0,25409.5,0.05190501295583798,0.0,1.0,2.0,10.0,0.0
2017,Spanish Grand Prix,hamilton,1.0,1.0,0.33,0.67,0.0,0.33,0.33,1.0,0.0,15185.0,0.05898933246587174,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,bottas,0.0,3.0,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22314.666666666668,0.05938552311299061,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,ricciardo,1.0,6.0,0.0,0.33,0.33,0.0,0.33,1.0,0.0,23282.333333333332,0.06240069995176614,2.0,4.0,7.0,0.0,0.0
2017,Spanish Grand Prix,verstappen,0.0,5.0,0.0,0.5,0.0,0.0,0.33,1.0,0.0,22477.5,0.06328790377158838,2.0,4.0,7.0,0.0,0.0
2017,Spanish Grand Prix,vettel,1.0,2.0,0.0,0.67,0.0,0.0,0.33,1.0,0.0,21682.333333333332,0.051642082356504276,1.0,4.0,8.0,0.0,0.0
2017,Spanish Grand Prix,raikkonen,0.0,4.0,0.0,0.33,0.67,0.0,0.33,1.0,0.0,22228.333333333332,0.05507723025496641,1.0,4.0,8.0,0.0,0.0
2017,Spanish Grand Prix,perez,1.0,8.0,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22208.666666666668,0.05934873077656508,2.0,5.0,6.0,0.0,0.0
2017,Spanish Grand Prix,ocon,1.0,10.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.017950621992394753,2.0,5.0,6.0,0.0,0.0
2017,Spanish Grand Prix,massa,1.0,9.0,0.0,0.0,0.67,0.0,0.33,1.0,0.0,22130.666666666668,0.05530336851787457,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,stroll,1.0,18.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.05530336851787457,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,alonso,1.0,7.0,0.67,0.0,0.33,0.0,0.33,1.0,0.0,22793.0,0.05609470287570995,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,vandoorne,0.0,19.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.003786320280279831,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,sainz,1.0,12.0,0.0,0.0,1.0,0.0,0.33,1.0,0.0,22557.5,0.05152422723006801,1.0,5.0,6.0,0.0,0.0
2017,Spanish Grand Prix,kvyat,1.0,20.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,22675.333333333332,0.0540476430844242,2.0,6.0,6.0,0.0,0.0
2017,Spanish Grand Prix,grosjean,1.0,14.0,0.33,0.0,0.67,0.0,0.33,1.0,0.0,22078.0,0.04185352611919371,2.0,3.0,8.0,0.0,0.0
2017,Spanish Grand Prix,magnussen,1.0,11.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,21945.0,0.04952532651329048,2.0,4.0,8.0,0.0,0.0
2017,Spanish Grand Prix,hulkenberg,1.0,13.0,0.33,0.0,0.0,0.0,0.33,1.0,0.0,22481.666666666668,0.052870587443493475,2.0,5.0,6.0,0.0,0.0
2017,Spanish Grand Prix,palmer,1.0,17.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,22397.0,0.04515990084016646,1.0,5.0,7.0,0.0,0.0
2017,Spanish Grand Prix,wehrlein,1.0,15.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,24387.0,0.057764566437462375,2.0,5.0,6.0,0.0,0.0
2017,Spanish Grand Prix,ericsson,1.0,16.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,24146.666666666668,0.05190501295583798,2.0,6.0,5.0,0.0,0.0
2017,Russian Grand Prix,hamilton,1.0,4.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,0.0,0.05898933246587174,0.0,1.0,4.0,8.0,0.0
2017,Russian Grand Prix,bottas,1.0,3.0,0.0,0.33,0.0,0.33,0.67,1.0,0.0,0.0,0.05938552311299061,0.0,1.0,3.0,9.0,0.0
2017,Russian Grand Prix,ricciardo,0.0,5.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.06240069995176614,0.0,1.0,2.0,10.0,0.0
2017,Russian Grand Prix,verstappen,1.0,7.0,0.5,0.0,0.0,0.0,0.67,1.0,0.0,0.0,0.06328790377158838,0.0,1.0,4.0,8.0,0.0
2017,Russian Grand Prix,vettel,1.0,1.0,0.33,0.33,0.33,0.33,0.67,1.0,0.0,14683.5,0.051642082356504276,0.0,1.0,6.0,6.0,0.0
2017,Russian Grand Prix,raikkonen,1.0,2.0,0.0,0.33,0.67,0.0,0.67,1.0,0.0,0.0,0.05507723025496641,0.0,1.0,6.0,6.0,0.0
2017,Russian Grand Prix,perez,1.0,9.0,0.0,0.33,0.33,0.0,0.67,1.0,0.0,0.0,0.05934873077656508,0.0,1.0,4.0,8.0,0.0
2017,Russian Grand Prix,ocon,1.0,10.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.017950621992394753,0.0,1.0,4.0,8.0,0.0
2017,Russian Grand Prix,massa,1.0,6.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.0,0.05530336851787457,0.0,1.0,3.0,9.0,0.0
